repo,path,line,effect_kind,api 
litellm,tests/test_litellm/proxy/proxy_server/test_routes_anthropic_beta.py,213,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_anthropic_beta.py,226,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_assistants.py,136,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_assistants.py,151,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_audio.py,141,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_audio.py,160,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_audio.py,171,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_audio.py,193,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_chat_completions.py,104,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_chat_completions.py,132,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_completions.py,95,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_completions.py,124,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,988,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,54,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,72,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,91,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,124,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,152,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,173,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,531,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,557,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,580,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,615,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,642,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_config.py,665,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_embeddings.py,99,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_embeddings.py,119,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,76,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,108,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,124,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,142,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,238,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,268,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,287,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,312,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,345,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,363,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_invitation.py,381,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,127,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,146,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,170,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,191,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,219,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,243,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,276,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,308,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,329,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,344,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,364,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_login_sso.py,389,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_misc.py,76,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,76,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,93,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,105,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,131,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,154,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_cost_map.py,164,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_info.py,292,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_model_metrics.py,172,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_moderations.py,89,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_moderations.py,109,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_onboarding.py,232,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_onboarding.py,258,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_onboarding.py,285,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_onboarding.py,309,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_onboarding.py,337,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_queue.py,66,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_queue.py,89,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,115,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,129,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,175,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,193,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,254,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_threads.py,272,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_utils.py,45,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_utils.py,64,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_utils.py,139,SendExt,client.post
litellm,tests/test_litellm/proxy/proxy_server/test_routes_utils.py,158,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,388,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,398,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,191,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,441,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,516,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,570,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,227,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,260,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,336,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,595,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,641,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,686,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,741,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,857,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,925,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,955,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,996,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,1046,SendExt,client.post
litellm,tests/test_litellm/proxy/realtime_endpoints/test_realtime_webrtc_endpoints.py,1088,SendExt,client.post
litellm,tests/test_litellm/proxy/response_api_endpoints/test_endpoints.py,47,SendExt,client.post
litellm,tests/test_litellm/proxy/response_api_endpoints/test_endpoints.py,103,SendExt,client.post
litellm,tests/test_litellm/proxy/response_api_endpoints/test_endpoints.py,180,SendExt,client.post
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,164,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,237,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,302,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,425,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,503,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,586,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,657,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,730,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,789,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,806,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,835,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,860,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,890,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,894,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1447,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1520,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1569,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1629,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1750,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1970,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2021,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2067,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2146,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2203,SendExt,client.post
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2263,SendExt,client.post
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2310,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2356,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,2388,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,738,CredAccess,os.environ.get
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1079,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1124,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1165,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1202,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1248,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1285,SendExt,client.patch
litellm,tests/test_litellm/proxy/ui_crud_endpoints/test_proxy_setting_endpoints.py,1323,SendExt,client.patch
litellm,tests/test_litellm/proxy/utils/prisma_and_spend/_harness_smoke_test.py,83,SendExt,conn.send_message
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,198,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,230,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,629,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,660,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,717,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,804,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,953,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_byok_oauth_endpoints.py,972,SendExt,client.post
litellm,tests/test_litellm/proxy/_experimental/mcp_server/test_mcp_server_manager.py,1842,Overwrite,spec_path.write_text
litellm,tests/test_litellm/secret_managers/test_secret_managers_main.py,170,Overwrite,token_file.write_text
litellm,tests/test_litellm/secret_managers/test_secret_managers_main.py,204,Overwrite,token_file.write_text
litellm,tests/test_litellm/secret_managers/test_secret_managers_main.py,215,Overwrite,outside_file.write_text
litellm,tests/test_litellm/secret_managers/test_secret_managers_main.py,242,Overwrite,token_file.write_text
litellm,tests/unified_google_tests/base_google_genai_proxy_sdk_test.py,22,CredAccess,os.environ.get
litellm,tests/unified_google_tests/base_google_genai_proxy_sdk_test.py,26,CredAccess,os.environ.get
litellm,tests/unified_google_tests/base_google_genai_proxy_sdk_test.py,27,CredAccess,os.environ.get
litellm,tests/unified_google_tests/base_google_genai_proxy_sdk_test.py,62,CredAccess,os.getenv
litellm,tests/unified_google_tests/base_google_test.py,54,CredAccess,os.environ.get
litellm,tests/unified_google_tests/base_google_test.py,55,CredAccess,os.environ.get
litellm,tests/unified_google_tests/base_google_test.py,103,Delete,os.unlink
litellm,tests/unified_google_tests/conftest.py,106,CredAccess,os.environ.get
litellm,tests/unified_google_tests/conftest.py,124,Delete,os.unlink
litellm,tests/unified_google_tests/test_gemini_interactions.py,23,CredAccess,os.getenv
litellm,tests/unified_google_tests/test_litellm_responses_bridge.py,28,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_azure_ai_vector_store.py,25,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_azure_ai_vector_store.py,23,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_azure_vector_store.py,23,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_ragflow_vector_store.py,30,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_ragflow_vector_store.py,325,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_s3_vectors_vector_store.py,29,CredAccess,os.getenv
litellm,tests/vector_store_tests/test_s3_vectors_vector_store.py,30,CredAccess,os.getenv
litellm,tests/vector_store_tests/rag/test_rag_bedrock.py,32,CredAccess,os.environ.get
litellm,tests/vector_store_tests/rag/test_rag_bedrock.py,33,CredAccess,os.environ.get
litellm,tests/vector_store_tests/rag/test_rag_bedrock.py,68,CredAccess,os.environ.get
litellm,tests/vector_store_tests/rag/test_rag_bedrock.py,69,CredAccess,os.environ.get
litellm,tests/vector_store_tests/rag/test_rag_s3_vectors.py,32,CredAccess,os.environ.get
litellm,tests/vector_store_tests/rag/test_rag_s3_vectors.py,33,CredAccess,os.environ.get
litellm,tests/windows_tests/check_windows_wheel_install.py,35,Exec,subprocess.call
litellm,ui/litellm-dashboard/scripts/generate_compliance_prompts.py,149,Overwrite,open
swarm,examples/airline/evals/eval_utils.py,90,Overwrite,open
swarm,examples/customer_service_streaming/src/swarm/assistants.py,76,Overwrite,open
swarm,examples/customer_service_streaming/src/swarm/engines/assistants_engine.py,260,Overwrite,open
private-gpt,private_gpt/initialize.py,33,Delete,zip_path.unlink
private-gpt,private_gpt/initialize.py,37,Delete,shutil.rmtree
private-gpt,private_gpt/celery/bootsteps.py,46,Delete,READINESS_FILE.unlink
private-gpt,private_gpt/celery/bootsteps.py,47,Delete,HEARTBEAT_FILE.unlink
private-gpt,private_gpt/celery/bootsteps.py,31,Delete,HEARTBEAT_FILE.unlink
private-gpt,private_gpt/cli/commands/run.py,251,Overwrite,config_path.write_text
private-gpt,private_gpt/cli/commands/run.py,71,Exec,subprocess.Popen
private-gpt,private_gpt/cli/commands/run.py,361,Exec,os.execvp
private-gpt,private_gpt/cli/commands/run.py,363,Exec,subprocess.run
private-gpt,private_gpt/cli/commands/run.py,340,Exec,subprocess.Popen
private-gpt,private_gpt/cli/commands/run.py,355,Exec,subprocess.run
private-gpt,private_gpt/cli/commands/serve.py,48,Overwrite,pid_file.write_text
private-gpt,private_gpt/cli/commands/serve.py,52,Delete,pid_file.unlink
private-gpt,private_gpt/cli/commands/serve.py,69,Delete,pid_file.unlink
private-gpt,private_gpt/cli/commands/worker.py,13,CredAccess,os.environ.get
private-gpt,private_gpt/cli/commands/worker.py,92,Exec,subprocess.Popen
private-gpt,private_gpt/cli/commands/worker.py,109,Exec,subprocess.Popen
private-gpt,private_gpt/cli/commands/worker.py,126,Exec,subprocess.Popen
private-gpt,private_gpt/components/ingest/utils.py,431,Exec,subprocess.run
private-gpt,private_gpt/components/llm/discovery.py,92,SendExt,requests.post
private-gpt,private_gpt/components/llm/discovery.py,116,SendExt,requests.post
private-gpt,private_gpt/components/llm/custom/sagemaker.py,336,Exec,eval
private-gpt,private_gpt/components/llm/tokenizers/remote.py,179,SendExt,httpx.post
private-gpt,private_gpt/components/llm/tokenizers/remote.py,203,SendExt,httpx.post
private-gpt,private_gpt/components/llm/tokenizers/models/model_cache.py,298,Delete,shutil.rmtree
private-gpt,private_gpt/components/llm/tokenizers/models/model_discovery.py,125,Overwrite,open
private-gpt,private_gpt/components/readers/docling/api_clients.py,358,SendExt,session.post
private-gpt,private_gpt/components/readers/docling/api_clients.py,430,SendExt,session.post
private-gpt,private_gpt/components/readers/docling/api_clients.py,318,SendExt,session.post
private-gpt,private_gpt/components/readers/pptx2md/convert_slide_into_image.py,709,Exec,subprocess.run
private-gpt,private_gpt/components/readers/pptx2md/convert_slide_into_image.py,734,Exec,subprocess.run
private-gpt,private_gpt/components/readers/vision/vision_reader.py,69,Exec,subprocess.run
private-gpt,private_gpt/components/sandbox/local.py,128,Overwrite,r.write_bytes
private-gpt,private_gpt/components/sandbox/local.py,85,Overwrite,real.write_bytes
private-gpt,private_gpt/components/sandbox/local.py,155,Delete,shutil.rmtree
private-gpt,private_gpt/components/storage/object_storage.py,113,Overwrite,dest.write_bytes
private-gpt,private_gpt/components/storage/object_storage.py,167,Delete,target.unlink
private-gpt,private_gpt/components/storage/object_storage.py,75,Overwrite,destination.write_bytes
private-gpt,private_gpt/components/storage/object_storage.py,83,Delete,shutil.rmtree
private-gpt,private_gpt/components/tabular/pandasai_sandbox.py,181,Delete,shutil.rmtree
private-gpt,private_gpt/components/vector_store/qdrant_client_builder.py,108,Delete,os.remove
private-gpt,private_gpt/components/web/web_search/providers/cached.py,116,Overwrite,open
private-gpt,private_gpt/components/web/web_search/providers/cached.py,81,Delete,cache_path.unlink
private-gpt,private_gpt/server/ingest/convert_service.py,45,Overwrite,path_to_tmp.write_bytes
private-gpt,private_gpt/server/ingest/convert_service.py,47,Overwrite,path_to_tmp.write_text
private-gpt,private_gpt/server/ingest/convert_service.py,86,Delete,tmp_path.unlink
private-gpt,private_gpt/server/ingest/convert_service.py,88,Delete,os.remove
private-gpt,private_gpt/server/ingest/ingest_service.py,110,Overwrite,path_to_tmp.write_bytes
private-gpt,private_gpt/server/ingest/ingest_service.py,112,Overwrite,path_to_tmp.write_text
private-gpt,private_gpt/server/ingest/ingest_service.py,145,Delete,tmp_path.unlink
private-gpt,private_gpt/server/ingest/ingest_service.py,147,Delete,os.remove
private-gpt,scripts/build_pip_index.py,95,Overwrite,path.write_text
private-gpt,scripts/build_pip_index.py,158,Overwrite,write_text
private-gpt,scripts/build_pip_index.py,163,Overwrite,write_text
private-gpt,scripts/build_pip_index.py,167,Overwrite,write_text
private-gpt,scripts/build_pip_index.py,178,Overwrite,write_text
private-gpt,scripts/build_pip_index.py,144,Overwrite,write_text
private-gpt,scripts/build_pip_index.py,107,Delete,path.unlink
private-gpt,scripts/extract_openapi.py,28,Overwrite,open
private-gpt,scripts/generate_homebrew_formula.py,71,Overwrite,write_text
private-gpt,scripts/set_version.py,32,Overwrite,path.write_text
private-gpt,scripts/set_version.py,36,Overwrite,write_text
private-gpt,scripts/set_version.py,49,Overwrite,write_text
private-gpt,scripts/set_version.py,53,Exec,subprocess.run
private-gpt,scripts/update_claude_specs.py,60,Overwrite,OPENAPI_TEST_FILE.write_text
private-gpt,scripts/update_claude_specs.py,72,Overwrite,PYPROJECT_FILE.write_text
private-gpt,scripts/update_claude_specs.py,77,Exec,subprocess.run
private-gpt,scripts/update_claude_specs.py,21,SendExt,urllib.request.urlopen
private-gpt,scripts/update_claude_specs.py,30,SendExt,urllib.request.urlopen
private-gpt,tests/components/prompts/test_prompt_template_service.py,19,Overwrite,open
private-gpt,tests/components/prompts/test_prompt_template_service.py,22,Overwrite,open
private-gpt,tests/server/files/test_files_router.py,105,Overwrite,output_path.write_bytes
private-gpt,tests/server/files/test_files_router.py,117,Overwrite,output_path.write_bytes
private-gpt,tests/server/files/test_files_router.py,148,Overwrite,output_path.write_bytes
letta,.github/scripts/model-sweep/generate_model_sweep_markdown.py,126,Exec,subprocess.run
letta,.github/scripts/model-sweep/generate_model_sweep_markdown.py,455,Overwrite,open
letta,alembic/versions/8149a781ac1b_backfill_encrypted_columns_for_.py,28,CredAccess,os.environ.get
letta,alembic/versions/d06594144ef3_add_and_migrate_encrypted_columns_for_.py,38,CredAccess,os.environ.get
letta,alembic/versions/eff256d296cb_mcp_encrypted_data_migration.py,31,CredAccess,os.environ.get
letta,letta/config.py,277,Overwrite,open
letta,letta/interface.py,199,Exec,eval
letta,letta/interface.py,225,Exec,eval
letta,letta/utils.py,812,Exec,subprocess.run
letta,letta/utils.py,815,Exec,subprocess.run
letta,letta/utils.py,818,Exec,subprocess.run
letta,letta/client/streaming.py,76,SendExt,client.post
letta,letta/functions/ast_parsers.py,82,Exec,eval
letta,letta/functions/async_composio_toolset.py,73,SendExt,session.post
letta,letta/functions/composio_helpers.py,94,Exec,compile
letta,letta/functions/helpers.py,64,Exec,compile
letta,letta/llm_api/azure_client.py,142,CredAccess,os.environ.get
letta,letta/llm_api/azure_client.py,48,CredAccess,os.environ.get
letta,letta/llm_api/deepseek_client.py,92,CredAccess,os.environ.get
letta,letta/llm_api/deepseek_client.py,105,CredAccess,os.environ.get
letta,letta/llm_api/deepseek_client.py,118,CredAccess,os.environ.get
letta,letta/llm_api/groq_client.py,77,CredAccess,os.environ.get
letta,letta/llm_api/groq_client.py,90,CredAccess,os.environ.get
letta,letta/llm_api/groq_client.py,99,CredAccess,os.environ.get
letta,letta/llm_api/llm_api_tools.py,187,CredAccess,os.environ.get
letta,letta/llm_api/llm_api_tools.py,189,CredAccess,os.environ.get
letta,letta/llm_api/openai_client.py,211,CredAccess,os.environ.get
letta,letta/llm_api/openai_client.py,182,CredAccess,os.environ.get
letta,letta/llm_api/openai_client.py,222,CredAccess,os.environ.get
letta,letta/llm_api/openai_client.py,193,CredAccess,os.environ.get
letta,letta/llm_api/openai_client.py,231,CredAccess,os.environ.get
letta,letta/llm_api/sglang_native_client.py,69,SendExt,client.post
letta,letta/llm_api/together_client.py,52,CredAccess,os.environ.get
letta,letta/llm_api/together_client.py,27,CredAccess,os.environ.get
letta,letta/llm_api/together_client.py,43,CredAccess,os.environ.get
letta,letta/llm_api/xai_client.py,62,CredAccess,os.environ.get
letta,letta/llm_api/xai_client.py,75,CredAccess,os.environ.get
letta,letta/llm_api/xai_client.py,88,CredAccess,os.environ.get
letta,letta/llm_api/xai_client.py,98,CredAccess,os.environ.get
letta,letta/local_llm/utils.py,24,SendExt,requests.post
letta,letta/local_llm/utils.py,31,SendExt,requests.post
letta,letta/local_llm/utils.py,38,SendExt,requests.post
letta,letta/local_llm/grammars/gbnf_grammar_generator.py,984,Overwrite,open
letta,letta/local_llm/grammars/gbnf_grammar_generator.py,991,Overwrite,open
letta,letta/local_llm/llm_chat_completion_wrappers/configurable_wrapper.py,347,Overwrite,open
letta,letta/local_llm/settings/settings.py,62,Overwrite,open
letta,letta/schemas/providers.py,953,SendExt,requests.post
letta,letta/schemas/providers.py,985,SendExt,requests.post
letta,letta/schemas/providers.py,991,SendExt,session.post
letta,letta/schemas/providers/chatgpt_oauth.py,211,SendExt,client.post
letta,letta/schemas/providers/ollama.py,204,SendExt,session.post
letta,letta/server/server.py,1852,Overwrite,open
letta,letta/server/server.py,1896,Overwrite,open
letta,letta/server/rest_api/app.py,172,CredAccess,os.getenv
letta,letta/server/rest_api/app.py,162,Overwrite,write_text
letta,letta/server/rest_api/routers/v1/anthropic.py,204,SendExt,client.post
letta,letta/server/rest_api/routers/v1/folders.py,587,Overwrite,open
letta,letta/server/rest_api/routers/v1/sandbox_configs.py,142,Delete,shutil.rmtree
letta,letta/server/rest_api/routers/v1/sources.py,477,Overwrite,open
letta,letta/server/rest_api/routers/v1/zai.py,200,SendExt,client.post
letta,letta/services/credit_verification_service.py,16,CredAccess,os.getenv
letta,letta/services/job_manager.py,530,SendExt,client.post
letta,letta/services/run_manager.py,501,SendExt,client.post
letta,letta/services/sandbox_credentials_service.py,17,CredAccess,os.getenv
letta,letta/services/sandbox_credentials_service.py,56,SendExt,client.post
letta,letta/services/tool_manager.py,141,Exec,exec
letta,letta/services/webhook_service.py,14,CredAccess,os.getenv
letta,letta/services/webhook_service.py,38,SendExt,client.post
letta,letta/services/file_processor/parser/markitdown_parser.py,67,Delete,os.unlink
letta,letta/services/helpers/tool_execution_helper.py,60,Exec,subprocess.run
letta,letta/services/helpers/tool_execution_helper.py,168,Delete,shutil.rmtree
letta,letta/services/helpers/tool_execution_helper.py,179,Exec,subprocess.run
letta,letta/services/helpers/tool_execution_helper.py,185,Exec,subprocess.run
letta,letta/services/memory_repo/git_operations.py,37,Exec,subprocess.run
letta,letta/services/memory_repo/git_operations.py,165,Delete,shutil.rmtree
